Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
side,0.00,0.97,0.02,-3.36,-0.06,-0.73,63.00,-1.00,-68.00
side,0.00,0.96,0.02,-0.67,0.12,-0.37,64.00,-2.00,-72.00
side,0.00,0.96,0.01,-0.31,1.40,-0.31,63.00,-1.00,-66.00
side,0.00,0.96,0.02,-0.18,0.06,-0.24,63.00,-2.00,-69.00
side,0.00,0.96,0.02,-0.31,0.31,-0.37,64.00,-1.00,-66.00
side,0.00,0.96,0.02,0.00,0.00,0.00,64.00,-1.00,-65.00
side,0.00,0.96,0.02,-0.61,0.24,-0.24,63.00,-2.00,-67.00
side,-0.00,0.96,0.02,-0.31,0.43,-0.24,64.00,-1.00,-67.00
side,0.00,0.96,0.02,-1.22,0.49,-0.49,63.00,-2.00,-69.00
side,0.00,0.96,0.02,-0.12,0.12,-0.24,63.00,-1.00,-74.00
side,0.00,0.96,0.02,0.61,0.00,0.00,62.00,0.00,-65.00
side,0.00,0.96,0.02,-0.18,0.18,-0.18,63.00,-2.00,-71.00
side,0.00,0.96,0.02,-0.67,0.06,-0.18,63.00,-3.00,-69.00
side,0.00,0.96,0.02,-0.73,0.12,-0.24,65.00,-1.00,-67.00
side,0.00,0.96,0.02,-0.06,0.18,-0.12,63.00,-3.00,-72.00
side,0.00,0.97,0.02,0.00,0.18,-0.18,64.00,0.00,-68.00
side,0.00,0.96,0.02,0.85,0.31,-0.06,64.00,-2.00,-67.00
side,0.00,0.96,0.02,0.67,0.24,-0.18,63.00,-2.00,-67.00
side,0.00,0.96,0.02,0.55,0.12,-0.06,63.00,-1.00,-66.00
side,0.00,0.96,0.02,0.00,0.06,-0.18,65.00,-3.00,-70.00
side,0.00,0.96,0.02,0.92,-0.12,0.00,63.00,-1.00,-64.00
side,-0.00,0.96,0.02,0.12,0.12,-0.06,64.00,0.00,-70.00
side,0.00,0.96,0.02,-0.06,0.12,0.06,63.00,-2.00,-69.00
side,0.00,0.96,0.02,-0.73,0.18,-0.24,64.00,-1.00,-67.00
side,0.00,0.96,0.02,0.06,0.24,-0.12,63.00,-2.00,-69.00
side,0.00,0.96,0.02,0.37,0.00,-0.12,61.00,-1.00,-70.00
side,0.00,0.96,0.02,0.49,0.06,-0.06,63.00,-1.00,-69.00
side,0.00,0.96,0.02,0.24,0.06,-0.12,65.00,-2.00,-68.00
side,0.00,0.96,0.02,-0.06,0.06,-0.12,63.00,-4.00,-67.00
side,0.00,0.96,0.02,0.12,0.18,-0.18,64.00,-2.00,-65.00
side,0.00,0.96,0.02,0.37,0.12,-0.12,63.00,0.00,-73.00
side,-0.00,0.96,0.02,0.31,0.12,-0.06,62.00,0.00,-68.00
side,0.00,0.96,0.02,-0.31,0.18,-0.18,61.00,-3.00,-68.00
side,0.00,0.96,0.02,0.73,0.00,-0.12,63.00,0.00,-68.00
side,0.00,0.96,0.02,0.31,0.06,-0.06,62.00,-2.00,-67.00
side,0.00,0.96,0.02,-0.06,0.12,-0.06,64.00,-1.00,-69.00
side,0.00,0.96,0.02,0.37,0.18,-0.12,63.00,-1.00,-68.00
side,0.00,0.96,0.02,-0.24,0.18,-0.06,63.00,-2.00,-67.00
side,0.00,0.96,0.02,0.37,0.12,-0.12,61.00,-1.00,-69.00
side,0.00,0.96,0.02,0.55,0.06,-0.12,63.00,0.00,-63.00
side,0.00,0.96,0.02,1.10,-0.31,0.12,63.00,-2.00,-68.00
side,-0.00,0.96,0.03,0.67,0.00,0.06,65.00,-2.00,-69.00
side,-0.00,0.96,0.03,0.24,0.18,-0.24,65.00,-1.00,-60.00
side,-0.00,0.96,0.03,0.37,0.12,-0.12,64.00,-1.00,-69.00
side,-0.00,0.96,0.02,0.92,0.12,0.00,63.00,-1.00,-69.00
side,0.00,0.96,0.01,-1.46,0.92,-0.55,65.00,0.00,-68.00
side,-0.00,0.96,0.03,4.33,-1.04,1.10,63.00,-2.00,-67.00
side,-0.03,0.97,0.06,9.95,-0.18,2.99,66.00,-3.00,-62.00
side,-0.04,0.98,0.08,9.28,1.40,0.67,68.00,1.00,-62.00
side,-0.04,0.95,0.19,18.07,1.71,2.44,70.00,0.00,-58.00
side,-0.03,0.93,0.25,15.32,0.12,1.71,73.00,0.00,-55.00
side,-0.04,0.93,0.26,-7.93,1.22,0.67,72.00,1.00,-50.00
side,-0.06,0.96,0.13,-57.31,-2.26,-7.93,68.00,2.00,-64.00
side,-0.02,0.97,-0.02,-26.79,4.27,-7.08,61.00,1.00,-67.00
side,-0.02,0.96,-0.09,-32.47,5.13,-2.38,60.00,0.00,-77.00
side,-0.01,0.96,-0.09,24.35,-0.73,-2.93,59.00,1.00,-72.00
side,-0.01,0.97,-0.01,18.55,-0.55,2.32,63.00,-1.00,-72.00
side,-0.02,0.97,0.04,2.56,2.69,0.37,64.00,-1.00,-67.00
side,-0.02,0.96,0.11,11.23,2.14,0.49,68.00,1.00,-65.00
side,-0.01,0.95,0.16,17.82,0.85,-2.62,67.00,0.00,-58.00
side,0.02,0.91,0.20,5.55,0.85,-1.71,71.00,-1.00,-56.00
side,0.02,0.92,0.25,5.55,-1.65,-0.98,71.00,-2.00,-48.00
side,0.02,0.91,0.27,5.80,-1.89,1.04,75.00,0.00,-52.00
side,0.02,0.92,0.28,-8.12,0.85,4.58,73.00,-2.00,-50.00
side,-0.01,0.96,0.22,-22.34,5.98,3.36,70.00,0.00,-52.00
side,-0.01,0.96,0.16,-12.76,1.71,0.61,70.00,0.00,-56.00
side,-0.00,0.95,0.14,-8.06,0.43,-0.37,70.00,0.00,-63.00
side,-0.01,0.96,0.12,-4.58,1.89,2.08,68.00,1.00,-61.00
side,-0.02,0.95,0.12,-0.61,0.43,1.22,68.00,2.00,-61.00
side,-0.02,0.96,0.11,-9.16,-0.24,0.49,68.00,2.00,-58.00
side,-0.03,0.96,0.10,-2.44,-0.85,1.10,67.00,2.00,-65.00
side,-0.03,0.97,0.08,-5.62,-0.37,1.89,67.00,2.00,-66.00
side,-0.03,0.96,0.05,-3.30,-0.24,1.28,66.00,0.00,-66.00
side,-0.04,0.97,0.04,-2.08,0.67,0.12,64.00,2.00,-67.00
side,-0.04,0.97,0.03,-1.53,0.37,0.06,64.00,2.00,-69.00
side,-0.04,0.97,0.03,-0.43,0.73,-0.67,65.00,2.00,-70.00
side,-0.04,0.96,0.03,-0.06,0.12,-0.43,63.00,4.00,-65.00
side,-0.04,0.97,0.03,-0.55,0.61,-0.55,64.00,1.00,-65.00
side,-0.04,0.96,0.03,0.31,0.37,-0.24,64.00,1.00,-66.00
side,-0.04,0.96,0.03,1.28,0.37,-0.43,63.00,0.00,-69.00
side,-0.04,0.96,0.03,0.24,-0.12,-0.73,63.00,2.00,-68.00
side,-0.04,0.97,0.04,9.09,-0.49,-1.65,64.00,0.00,-66.00
side,-0.03,0.96,0.06,-3.42,0.37,-0.43,64.00,4.00,-64.00
side,-0.04,0.96,0.03,-5.68,0.43,-0.43,66.00,2.00,-68.00
side,-0.03,0.96,-0.03,-15.01,-0.06,0.85,60.00,1.00,-68.00
side,-0.03,0.96,-0.12,-21.61,-2.14,-0.85,58.00,1.00,-76.00
side,-0.02,0.95,-0.17,-11.11,-2.32,-0.18,57.00,0.00,-76.00
side,-0.01,0.94,-0.19,-0.79,-0.73,0.31,56.00,2.00,-75.00
side,-0.03,0.98,-0.12,40.71,3.42,-4.39,57.00,2.00,-78.00
side,-0.03,0.99,-0.05,6.35,-2.01,2.44,59.00,3.00,-70.00
side,-0.02,1.05,-0.01,20.81,-1.34,-10.80,63.00,3.00,-63.00
side,0.01,1.04,0.05,8.61,-0.49,-0.12,65.00,-2.00,-64.00
side,0.03,1.00,0.09,22.40,-3.85,-1.65,69.00,-1.00,-61.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,60.00,-13.00,-55.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,68.00,-2.00,-61.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,67.00,0.00,-56.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,69.00,1.00,-63.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,70.00,-1.00,-66.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,68.00,-1.00,-61.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,66.00,0.00,-65.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,61.00,1.00,-61.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,60.00,-1.00,-64.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,58.00,-4.00,-71.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,60.00,-3.00,-68.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,57.00,-5.00,-66.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,57.00,-3.00,-65.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,60.00,-3.00,-66.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,61.00,0.00,-65.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,63.00,0.00,-71.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,63.00,1.00,-68.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,61.00,2.00,-69.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,63.00,2.00,-65.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,61.00,2.00,-68.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,63.00,1.00,-69.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,63.00,3.00,-67.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,63.00,2.00,-68.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,62.00,3.00,-66.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,63.00,1.00,-68.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,61.00,2.00,-68.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,61.00,2.00,-67.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,63.00,2.00,-70.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,61.00,0.00,-75.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,63.00,1.00,-72.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,61.00,2.00,-71.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,60.00,0.00,-71.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,58.00,-3.00,-71.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,53.00,-3.00,-70.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-11.00,-70.00,-70.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-61.00,-98.00,-66.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-58.00,-11.00,-66.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-56.00,-17.00,-70.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-52.00,-21.00,-63.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-52.00,-861.00,-69.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-47.00,-859.00,-67.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-37.00,-32768.00,-72.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-41.00,-32768.00,-69.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-32.00,-32768.00,-74.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-20.00,-32768.00,-70.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-19.00,-32768.00,-68.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-28.00,-32768.00,-77.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,795.00,-106.00,-62.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,796.00,-105.00,-62.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,807.00,-104.00,-66.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,808.00,-100.00,-82.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-101.00,-83.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-100.00,-90.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,808.00,-100.00,-91.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,808.00,-101.00,-90.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,807.00,-101.00,-91.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-103.00,-94.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,810.00,-93.00,-95.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-94.00,-96.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-101.00,-99.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-92.00,-91.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,810.00,-95.00,-99.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-97.00,-91.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-94.00,-89.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-85.00,-91.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,0.00,-100.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-32768.00,-98.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-91.00,-86.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-92.00,-87.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-94.00,-94.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-95.00,-91.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-84.00,-94.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-86.00,-85.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,810.00,-32768.00,-93.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-78.00,-97.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,0.00,-83.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,810.00,-54.00,-99.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,-50.00,-97.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,809.00,763.00,-94.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,801.00,782.00,-96.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,807.00,798.00,-87.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-52.00,805.00,-99.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-32768.00,782.00,-98.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-32768.00,807.00,-95.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-32768.00,803.00,-88.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-32768.00,803.00,-82.00
side,0.00,-0.00,3.16,22.40,-3.85,-1.65,-32768.00,807.00,-95.00
